Ticker;Ind. Id;Indicadores;Atual;2022;2021;2020;2019;2018;2017;2016;2015;2014
VIVT3;19;LIQ. CORRENTE;0,92;0,78;0,94;1,07;1,05;1,07;0,94;0,9;1;0,97
VIVT3;20;M.BRUTA;42,85%;42,90%;43,72%;47,38%;49,94%;51,62%;53,08%;51,01%;49,50%;50,79%
VIVT3;21;M.EBITDA;-%;40,14%;43,17%;41,29%;40,96%;-%;-%;-%;-%;-%
VIVT3;22;M.EBIT;14,76%;13,73%;16,09%;15,26%;16,30%;21,74%;15,35%;14,98%;13,01%;14,62%
VIVT3;23;M.LIQ;9,61%;8,50%;14,17%;11,06%;11,30%;20,54%;10,67%;9,61%;8,49%;14,10%
VIVT3;24;ROE;7,03%;5,97%;8,92%;6,86%;7,10%;12,47%;6,64%;5,90%;4,99%;10,98%
VIVT3;25;ROA;4,06%;3,43%;5,39%;4,39%;4,62%;8,71%;4,55%;4,00%;3,36%;6,76%
VIVT3;26;ROIC;7,74%;6,64%;7,84%;6,45%;6,91%;9,13%;7,07%;6,78%;5,42%;9,35%
VIVT3;27;GIRO ATIVOS;0,42;0,4;0,38;0,4;0,41;0,42;0,43;0,42;0,4;0,48
VIVT3;28;CAGR REC. 5;2,14%;2,14%;0,71%;1,37%;4,81%;4,59%;4,96%;7,86%;20,59%;17,16%
VIVT3;29;CAGR LUCRO 5;1,12%;-2,38%;8,84%;6,88%;0,26%;19,16%;0,69%;-1,27%;7,35%;17,50%
VIVT4;0;D.Y;-%;-%;-%;-%;6,38%;8,91%;5,44%;4,79%;10,74%;6,41%
VIVT4;1;P/L;15,48;-;-;-;19,6;8,76;17,84;18,25;11,74;10,68
VIVT4;2;PEG RATIO;-1,41;-;-;-;-;0,09;1,39;0,94;-0,38;0,33
VIVT4;3;P/VP;1,09;-;-;-;1,39;1,09;1,18;1,08;0,59;1,17
VIVT4;4;EV/EBITDA;-;-;-;-;5,7;-;-;-;-;-
VIVT4;5;EV/EBIT;13;-;-;-;14,33;8,27;12,42;11,66;8,46;10,4
VIVT4;6;P/EBITDA;-;-;-;-;5,41;-;-;-;-;-
VIVT4;7;P/EBIT;10,08;-;-;-;13,59;8,27;12,39;11,7;7,66;10,31
VIVT4;8;VPA;41,64;40,79;41,35;41,13;41,67;42,35;41,08;40,95;61,04;39,93
VIVT4;9;P/ATIVO;0,63;-;-;-;0,91;0,76;0,81;0,73;0,39;0,72
VIVT4;10;LPA;2,93;2,44;3,69;2,82;2,96;5,28;2,73;2,42;3,04;4,39
VIVT4;11;P/SR;1,49;-;-;-;2,21;1,8;1,9;1,75;1;1,51
VIVT4;12;P/CAP. GIRO;-45,92;-;-;-;107,43;65,03;-72,7;-36,55;-554,58;-106,83
VIVT4;13;P/ATIVO CIR. LIQ;-0,75;-;-;-;-1,09;-0,93;-0,97;-0,89;-0,48;-0,92
VIVT4;14;DÍV. LIQ/PL;0,19;0,25;0,15;0,11;0,15;0,04;0,06;0,06;0,07;0,07
VIVT4;15;DIV. LIQ/EBITDA;-;0,88;0,55;0,42;0,58;-;-;-;-;-
VIVT4;16;DIV. LIQ/EBIT;1,76;2,58;1,48;1,14;1,45;0,29;0,67;0,65;0,93;0,61
VIVT4;17;PL/ATIVOS;0,58;0,57;0,6;0,64;0,65;0,7;0,69;0,68;0,67;0,62
VIVT4;18;PASSIVOS/ATIVOS;0,42;0,43;0,39;0,36;0,35;0,3;0,31;0,32;0,33;0,38
VIVT4;19;LIQ. CORRENTE;0,92;0,78;0,94;1,07;1,05;1,07;0,94;0,9;1;0,97
VIVT4;20;M.BRUTA;42,85%;42,90%;43,72%;47,38%;49,94%;51,62%;53,08%;51,01%;49,50%;50,79%
VIVT4;21;M.EBITDA;-%;40,14%;43,17%;41,29%;40,96%;-%;-%;-%;-%;-%
VIVT4;22;M.EBIT;14,76%;13,73%;16,09%;15,26%;16,30%;21,74%;15,35%;14,98%;13,01%;14,62%
VIVT4;23;M.LIQ;9,61%;8,50%;14,17%;11,06%;11,30%;20,54%;10,67%;9,61%;8,49%;14,10%
VIVT4;24;ROE;7,03%;5,97%;8,92%;6,86%;7,10%;12,47%;6,64%;5,90%;4,99%;10,98%
VIVT4;25;ROA;4,06%;3,43%;5,39%;4,39%;4,62%;8,71%;4,55%;4,00%;3,36%;6,76%
VIVT4;26;ROIC;7,74%;6,64%;7,84%;6,45%;6,91%;9,13%;7,07%;6,78%;5,42%;9,35%
VIVT4;27;GIRO ATIVOS;0,42;0,4;0,38;0,4;0,41;0,42;0,43;0,42;0,4;0,48
VIVT4;28;CAGR REC. 5;2,14%;2,14%;0,71%;1,37%;4,81%;4,59%;4,96%;7,86%;20,59%;17,16%
VIVT4;29;CAGR LUCRO 5;1,12%;-2,38%;8,84%;6,88%;0,26%;19,16%;0,69%;-1,27%;7,35%;17,50%
VLID3;0;D.Y;4,93%;3,16%;-%;-%;4,12%;5,41%;1,98%;3,88%;2,42%;3,17%
VLID3;1;P/L;7,48;31,47;11,83;-3,3;22,28;12,82;47,69;18,07;17,81;21,46
VLID3;2;PEG RATIO;0,01;-0,53;-;-;-;0,05;-0,69;-0,54;0,86;1,07
VLID3;3;P/VP;1,11;0,62;0,56;0,63;1,1;1,2;1,35;1,63;2,22;4
VLID3;4;EV/EBITDA;4,15;3,9;6,17;-91,52;8,54;-;-;-;-;-
VLID3;5;EV/EBIT;4,75;4,14;9,29;-13,1;14,08;11,8;19,34;17,63;15,26;15,38
VLID3;6;P/EBITDA;3,48;2,4;2,84;-42,71;5,63;-;-;-;-;-
VLID3;7;P/EBIT;3,99;2,55;4,27;-6,12;9,28;8,4;14,09;14,09;12,59;13,66
VLID3;8;VPA;16,6;14,74;15,34;14,92;15,43;15,05;13,75;15,15;19,12;10,59
VLID3;9;P/ATIVO;0,57;0,29;0,23;0,23;0,48;0,57;0,64;0,77;1,1;1,82
VLID3;10;LPA;2,47;0,29;0,73;-2,84;0,76;1,4;0,39;1,36;2,39;1,98
VLID3;11;P/SR;0,77;0,41;0,44;0,34;0,6;0,74;0,84;0,93;1,45;1,82
VLID3;12;P/CAP. GIRO;2,25;1,26;1,49;3,13;2,69;2,58;3,21;4,45;5,45;7,51
VLID3;13;P/ATIVO CIR. LIQ;-1,14;-0,57;-0,4;-0,43;-0,84;-1;-1,1;-1,36;-1,84;-3,47
VLID3;14;DÍV. LIQ/PL;0,21;0,39;0,66;0,72;0,57;0,48;0,5;0,41;0,47;0,5
VLID3;15;DIV. LIQ/EBITDA;0,65;1,5;3,34;-48,81;2,92;-;-;-;-;-
VLID3;16;DIV. LIQ/EBIT;0,74;1,59;5,02;-6,99;4,81;3,4;5,25;3,54;2,66;1,72
VLID3;17;PL/ATIVOS;0,51;0,46;0,41;0,37;0,44;0,48;0,48;0,47;0,49;0,46
VLID3;18;PASSIVOS/ATIVOS;0,48;0,52;0,58;0,61;0,56;0,52;0,52;0,52;0,5;0,54
VLID3;19;LIQ. CORRENTE;2;1,87;1,55;1,2;1,71;2,07;1,92;1,66;1,99;2,05
VLID3;20;M.BRUTA;38,84%;35,63%;30,40%;17,68%;21,97%;24,40%;22,45%;25,91%;26,30%;27,53%
VLID3;21;M.EBITDA;22,20%;17,08%;15,40%;-0,81%;10,71%;-%;-%;-%;-%;-%
VLID3;22;M.EBIT;19,36%;16,10%;10,23%;-5,64%;6,49%;8,80%;5,95%;6,57%;11,49%;13,35%
VLID3;23;M.LIQ;10,32%;1,30%;3,69%;-10,44%;2,70%;5,77%;1,76%;5,12%;8,13%;8,50%
VLID3;24;ROE;14,90%;1,98%;4,74%;-19,05%;4,94%;9,33%;2,83%;9,00%;12,49%;18,65%
VLID3;25;ROA;7,56%;0,92%;1,93%;-7,06%;2,16%;4,45%;1,34%;4,25%;6,17%;8,50%
VLID3;26;ROIC;14,76%;13,27%;6,05%;-4,81%;5,54%;6,58%;3,18%;6,27%;7,75%;12,49%
VLID3;27;GIRO ATIVOS;0,73;0,71;0,52;0,68;0,8;0,77;0,76;0,83;0,76;1
VLID3;28;CAGR REC. 5;3,60%;3,60%;-1,28%;3,44%;9,15%;8,10%;11,92%;14,55%;16,69%;12,91%
VLID3;29;CAGR LUCRO 5;48,87%;-2,43%;-7,53%;-%;-13,20%;1,75%;-23,08%;-4,62%;7,22%;8,46%
VSPT3;0;D.Y;-%;-%;-%;-%;-%;-%;-%;-%;-%;-%
VSPT3;1;P/L;-0,32;-;-;-;-;-;-;-;-;-
VSPT3;2;PEG RATIO;0;-;-;-;-;-;-;-;-;-
VSPT3;3;P/VP;0,37;-;-;-;-;-;-;-;-;-
VSPT3;4;EV/EBITDA;-;-;-;-;-;-;-;-;-;-
VSPT3;5;EV/EBIT;-1,03;-;-;-;-;-;-;-;-;-
VSPT3;6;P/EBITDA;-;-;-;-;-;-;-;-;-;-
VSPT3;7;P/EBIT;-0,49;-;-;-;-;-;-;-;-;-
VSPT3;8;VPA;13,44;13,88;31,68;37,72;38,52;40,98;0;0;0;0
VSPT3;9;P/ATIVO;0,11;-;-;-;-;-;-;-;-;-
VSPT3;10;LPA;-15,66;-17,8;-2,92;-0,83;-0,79;1,18;0;0;0;0
VSPT3;11;P/SR;0,22;-;-;-;-;-;-;-;-;-
VSPT3;12;P/CAP. GIRO;-2,01;-;-;-;-;-;-;-;-;-
VSPT3;13;P/ATIVO CIR. LIQ;-0,13;-;-;-;-;-;-;-;-;-
VSPT3;14;DÍV. LIQ/PL;0,41;0,34;-0,04;-0,07;-0,02;-0,01;-0,02;0;0,02;-0,02
VSPT3;15;DIV. LIQ/EBITDA;-;-1,05;-0,24;-0,35;-0,14;-;-;-;-;-
VSPT3;16;DIV. LIQ/EBIT;-0,54;-0,37;0,83;-4,7;-19,67;-0,2;-2,86;0,32;6,18;0,73
VSPT3;17;PL/ATIVOS;0,29;0,3;0,53;0,58;0,54;0,82;0,83;0,86;0,33;0,36
VSPT3;18;PASSIVOS/ATIVOS;0,71;0,7;0,47;0,42;0,46;0,18;0,17;0,14;0,67;0,64
VSPT3;19;LIQ. CORRENTE;0,75;0,72;0,49;0,69;0,61;1,06;0,64;0,72;1,59;1,25
VSPT3;20;M.BRUTA;7,78%;-4,40%;5,10%;11,19%;5,40%;8,44%;4,72%;-2,49%;-1,77%;-1,55%
VSPT3;21;M.EBITDA;-%;-20,98%;28,45%;37,93%;34,24%;-%;-%;-%;-%;-%
VSPT3;22;M.EBIT;-44,27%;-59,38%;-8,09%;2,86%;0,24%;6,23%;1,20%;-2,98%;0,32%;-3,30%
VSPT3;23;M.LIQ;-67,63%;-83,37%;-14,43%;-4,23%;-4,08%;5,50%;0,35%;-1,54%;1,76%;2,53%
VSPT3;24;ROE;-116,54%;-128,19%;-9,21%;-2,21%;-2,04%;2,89%;0,17%;-0,58%;1,83%;2,42%
VSPT3;25;ROA;-33,96%;-38,63%;-4,89%;-1,28%;-1,11%;2,36%;0,14%;-0,50%;0,60%;0,87%
VSPT3;26;ROIC;-62,87%;-74,25%;-6,16%;0,59%;-0,88%;1,79%;0,42%;-1,30%;0,20%;-7,58%
VSPT3;27;GIRO ATIVOS;0,5;0,46;0,34;0,3;0,27;0,43;0,4;0,33;0,34;0,34
VSPT3;28;CAGR REC. 5;7,49%;7,49%;11,60%;10,22%;10,01%;13,59%;13,80%;10,54%;11,23%;11,79%
VSPT3;29;CAGR LUCRO 5;-%;-%;-%;-%;-%;-3,22%;-%;-%;-%;55,20%
VSPT4;0;D.Y;-%;-%;-%;-%;-%;-%;-%;-%;-%;-%
VSPT4;1;P/L;0;-;-;-;-;-;-;-;-;-
VSPT4;2;PEG RATIO;0;-;-;-;-;-;-;-;-;-
VSPT4;3;P/VP;0;-;-;-;-;-;-;-;-;-
VSPT4;4;EV/EBITDA;-;-;-;-;-;-;-;-;-;-
VSPT4;5;EV/EBIT;-1,03;-;-;-;-;-;-;-;-;-
VSPT4;6;P/EBITDA;-;-;-;-;-;-;-;-;-;-
VSPT4;7;P/EBIT;0;-;-;-;-;-;-;-;-;-
VSPT4;8;VPA;13,44;13,88;31,68;37,72;38,52;40,98;0;0;0;0
VSPT4;9;P/ATIVO;0;-;-;-;-;-;-;-;-;-
VSPT4;10;LPA;-15,66;-17,8;-2,92;-0,83;-0,79;1,18;0;0;0;0
VSPT4;11;P/SR;0;-;-;-;-;-;-;-;-;-
VSPT4;12;P/CAP. GIRO;0;-;-;-;-;-;-;-;-;-
VSPT4;13;P/ATIVO CIR. LIQ;0;-;-;-;-;-;-;-;-;-
VSPT4;14;DÍV. LIQ/PL;0,41;0,34;-0,04;-0,07;-0,02;-0,01;-0,02;0;0,02;-0,02
VSPT4;15;DIV. LIQ/EBITDA;-;-1,05;-0,24;-0,35;-0,14;-;-;-;-;-
VSPT4;16;DIV. LIQ/EBIT;-0,54;-0,37;0,83;-4,7;-19,67;-0,2;-2,86;0,32;6,18;0,73
VSPT4;17;PL/ATIVOS;0,29;0,3;0,53;0,58;0,54;0,82;0,83;0,86;0,33;0,36
VSPT4;18;PASSIVOS/ATIVOS;0,71;0,7;0,47;0,42;0,46;0,18;0,17;0,14;0,67;0,64
VSPT4;19;LIQ. CORRENTE;0,75;0,72;0,49;0,69;0,61;1,06;0,64;0,72;1,59;1,25
VSPT4;20;M.BRUTA;7,78%;-4,40%;5,10%;11,19%;5,40%;8,44%;4,72%;-2,49%;-1,77%;-1,55%
VSPT4;21;M.EBITDA;-%;-20,98%;28,45%;37,93%;34,24%;-%;-%;-%;-%;-%
VSPT4;22;M.EBIT;-44,27%;-59,38%;-8,09%;2,86%;0,24%;6,23%;1,20%;-2,98%;0,32%;-3,30%
VSPT4;23;M.LIQ;-67,63%;-83,37%;-14,43%;-4,23%;-4,08%;5,50%;0,35%;-1,54%;1,76%;2,53%
VSPT4;24;ROE;-116,54%;-128,19%;-9,21%;-2,21%;-2,04%;2,89%;0,17%;-0,58%;1,83%;2,42%
VSPT4;25;ROA;-33,96%;-38,63%;-4,89%;-1,28%;-1,11%;2,36%;0,14%;-0,50%;0,60%;0,87%
VSPT4;26;ROIC;-62,87%;-74,25%;-6,16%;0,59%;-0,88%;1,79%;0,42%;-1,30%;0,20%;-7,58%
VSPT4;27;GIRO ATIVOS;0,5;0,46;0,34;0,3;0,27;0,43;0,4;0,33;0,34;0,34
VSPT4;28;CAGR REC. 5;7,49%;7,49%;11,60%;10,22%;10,01%;13,59%;13,80%;10,54%;11,23%;11,79%
VSPT4;29;CAGR LUCRO 5;-%;-%;-%;-%;-%;-3,22%;-%;-%;-%;55,20%
VSTE3;0;D.Y;0,94%;-%;-%;-%;2,80%;3,49%;-%;-%;-%;3,02%
VSTE3;1;P/L;5,89;32,09;-0,12;-0,17;-4,55;13,37;27,04;-17,94;-37,59;-291,5
VSTE3;2;PEG RATIO;-0,05;-0,3;-;-;-;-0,18;-0,03;-0,07;-0,13;-
VSTE3;3;P/VP;1,36;1,9;-0,18;1,23;0,38;0,62;5,3;0,66;0,37;0,72
VSTE3;4;EV/EBITDA;-;-;-;-;21,27;-;-;-;-;-
VSTE3;5;EV/EBIT;7,87;9,36;-2,62;-1,52;-21,66;8,2;-272,08;16,65;9,23;19,31
VSTE3;6;P/EBITDA;-;-;-;-;9,92;-;-;-;-;-
VSTE3;7;P/EBIT;6,65;8,3;-0,14;-0,27;-10,1;5,05;-258,08;10,44;4,25;13,13
VSTE3;8;VPA;9,07;1,1;-7,66;4,02;44,23;43,14;6,14;4,8;4,98;10,48
VSTE3;9;P/ATIVO;0,83;1,11;0,06;0,16;0,2;0,37;3,08;0,35;0,2;0,39
VSTE3;10;LPA;2,1;0,07;-11,68;-29,12;-3,74;2,01;1,2;-0,18;-0,05;-0,03
VSTE3;11;P/SR;1,27;1,66;0,11;0,57;0,92;1,11;9,1;0,98;0,54;1,7
VSTE3;12;P/CAP. GIRO;7,87;14,32;4,15;1,44;-5,73;-8,71;-141,91;-5,49;8,65;5,72
VSTE3;13;P/ATIVO CIR. LIQ;-1,23;-1,62;-0,09;-0,21;-0,27;-0,48;-4,07;-0,47;-0,27;-0,55
VSTE3;14;DÍV. LIQ/PL;0,25;0,24;-;5,67;0,44;0,39;0,29;0,39;0,43;0,34
VSTE3;15;DIV. LIQ/EBITDA;-;-;-;-;11,35;-;-;-;-;-
VSTE3;16;DIV. LIQ/EBIT;1,24;1,06;-2,49;-1,25;-11,56;3,15;-14;6,21;4,97;6,18
VSTE3;17;PL/ATIVOS;0,61;0,59;-0,35;0,13;0,53;0,6;0,58;0,53;0,55;0,53
VSTE3;18;PASSIVOS/ATIVOS;0,39;0,41;1,35;0,87;0,47;0,4;0,42;0,47;0,45;0,47
VSTE3;19;LIQ. CORRENTE;1,48;1,33;1,05;1,81;0,87;0,83;0,92;0,8;1,1;1,29
VSTE3;20;M.BRUTA;64,99%;61,96%;52,20%;49,28%;47,52%;63,69%;57,44%;58,27%;58,13%;66,15%
VSTE3;21;M.EBITDA;-%;-%;-%;-%;9,27%;-%;-%;-%;-%;-%
VSTE3;22;M.EBIT;19,07%;20,06%;-77,35%;-209,69%;-9,10%;22,02%;-3,53%;9,41%;12,80%;12,98%
VSTE3;23;M.LIQ;21,51%;5,19%;-91,83%;-334,84%;-20,23%;8,32%;33,65%;-5,48%;-1,45%;-0,58%
VSTE3;24;ROE;23,13%;5,91%;-152,41%;-724,31%;-8,46%;4,65%;19,59%;-3,67%;-0,99%;-0,25%
VSTE3;25;ROA;14,12%;3,47%;-52,86%;-93,03%;-4,50%;2,79%;11,39%;-1,94%;-0,54%;-0,13%
VSTE3;26;ROIC;7,46%;10,36%;-59,06%;-98,21%;-4,17%;7,43%;-21,38%;2,89%;4,45%;3,19%
VSTE3;27;GIRO ATIVOS;0,66;0,67;0,58;0,28;0,22;0,34;0,34;0,35;0,37;0,23
VSTE3;28;CAGR REC. 5;-3,13%;-3,13%;-4,90%;-12,82%;4,50%;11,76%;14,47%;19,03%;27,62%;23,42%
VSTE3;29;CAGR LUCRO 5;-10,77%;-33,36%;-%;-%;-%;-%;-%;-%;-%;-%
VULC3;0;D.Y;3,08%;2,96%;3,83%;-%;-%;-%;-%;-%;-%;-%
VULC3;1;P/L;8,97;6,53;7,16;62,16;15,8;11,47;35,69;49,83;-6,83;-3,05
VULC3;2;PEG RATIO;0,13;0,13;-;-;-;-0,59;0,08;-0,29;0,22;0,07
VULC3;3;P/VP;2,55;1,79;1,66;1,75;2,08;1,85;8,6;34,44;9,6;3,66
VULC3;4;EV/EBITDA;7,97;6,25;6,25;18,14;10,08;7,96;22,71;12,3;8,24;10,13
VULC3;5;EV/EBIT;9,38;7,41;7,65;56,09;15,81;10,87;27,98;19,29;25,88;145,38
VULC3;6;P/EBITDA;7,91;5,83;5,63;17,49;10,16;8;22,74;9,53;2,86;2,5
VULC3;7;P/EBIT;9,31;6,91;6,9;54,1;15,95;10,92;28,01;14,95;8,98;35,85
VULC3;8;VPA;8,07;6,96;5,52;4,58;4,42;3,83;1,06;0,07;0,05;0,08
VULC3;9;P/ATIVO;1,81;1,22;1,13;1,17;1,67;1,32;6,02;1,65;0,28;0,17
VULC3;10;LPA;2,3;1,91;1,28;0,13;0,58;0,62;0,26;0,05;-0,07;-0,1
VULC3;11;P/SR;1,83;1,21;1,2;1,67;1,66;1,4;5,34;1,57;0,35;0,21
VULC3;12;P/CAP. GIRO;3,34;3;2,79;2,44;3,51;3,32;16,8;10,13;-5,84;1,67
VULC3;13;P/ATIVO CIR. LIQ;-6,05;-3,31;-3,23;-3,45;-4,03;-3,31;-14,9;-3,85;-0,71;-0,41
VULC3;14;DÍV. LIQ/PL;0,01;0,13;0,18;0,06;-0,02;-0,01;-0,01;9,99;18,07;11,17
VULC3;15;DIV. LIQ/EBITDA;0,02;0,42;0,62;0,64;-0,09;-0,04;-0,03;2,76;5,38;7,63
VULC3;16;DIV. LIQ/EBIT;0,02;0,5;0,76;1,99;-0,13;-0,05;-0,03;4,34;16,9;109,53
VULC3;17;PL/ATIVOS;0,71;0,68;0,68;0,67;0,8;0,71;0,7;0,05;0,03;0,05
VULC3;18;PASSIVOS/ATIVOS;0,29;0,32;0,32;0,33;0,2;0,29;0,3;0,95;0,97;0,95
VULC3;19;LIQ. CORRENTE;4,39;2,8;2,63;3,64;5,32;2,91;2,51;1,4;0,93;1,22
VULC3;20;M.BRUTA;40,55%;36,95%;35,32%;29,53%;34,69%;35,92%;38,19%;34,61%;29,76%;28,68%
VULC3;21;M.EBITDA;23,15%;20,73%;21,36%;9,52%;16,36%;17,46%;23,48%;16,45%;12,34%;8,58%
VULC3;22;M.EBIT;19,67%;17,48%;17,44%;3,08%;10,42%;12,79%;19,06%;10,48%;3,93%;0,60%
VULC3;23;M.LIQ;20,41%;18,52%;16,81%;2,68%;10,52%;12,18%;14,96%;3,15%;-5,17%;-7,02%
VULC3;24;ROE;28,43%;27,46%;23,14%;2,81%;13,16%;16,16%;24,09%;69,12%;-140,65%;-119,75%
VULC3;25;ROA;20,16%;18,64%;15,73%;1,88%;10,56%;11,46%;16,86%;3,31%;-4,03%;-5,73%
VULC3;26;ROIC;21,21%;20,13%;17,54%;2,20%;12,20%;15,81%;27,13%;19,93%;5,25%;0,36%
VULC3;27;GIRO ATIVOS;0,99;1,01;0,94;0,7;1;0,94;1,13;1,05;0,78;0,82
VULC3;28;CAGR REC. 5;14,97%;14,97%;10,48%;4,07%;5,57%;-1,20%;-3,16%;-5,80%;-13,14%;-8,27%
VULC3;29;CAGR LUCRO 5;24,47%;19,99%;54,47%;-%;-%;-%;-%;-%;-%;-%
VVAR11;0;D.Y;-%;-%;-%;-%;-%;-%;0,33%;0,07%;15,83%;-%
VVAR11;1;P/L;-19,38;-;-;-;-;-;162,03;-146,08;301,48;30,78
VVAR11;2;PEG RATIO;-0,02;-;-;-;-;-;-0,53;0,19;-3,06;-1,24
VVAR11;3;P/VP;7,82;-;-;-;-;-;11,39;4,94;0,99;6,24
VVAR11;4;EV/EBITDA;8,98;-;-;-;-;-;-;-;-;-
VVAR11;5;EV/EBIT;-49,11;-;-;-;-;-;-;-;-;-
VVAR11;6;P/EBITDA;37,96;-;-;-;-;-;23,56;19,46;-;-
VVAR11;7;P/EBIT;-207,53;-;-;-;-;-;30,32;19,46;5,97;13,25
VVAR11;8;VPA;1,87;3,31;3,53;3,74;0,45;1,57;2,15;2,18;3,29;3,33
VVAR11;9;P/ATIVO;1,07;-;-;-;-;-;1,6;0,79;0,26;1,72
VVAR11;10;LPA;-0,75;-0,21;-0,19;0,63;-1,11;-0,21;0,15;-0,07;0,01;0,67
VVAR11;11;P/SR;1,14;-;-;-;-;-;1,23;0,7;0,22;1,18
VVAR11;12;P/CAP. GIRO;-7,31;-;-;-;-;-;-15,23;-10,29;3,51;26,86
VVAR11;13;P/ATIVO CIR. LIQ;-1,83;-;-;-;-;-;-4,19;-2,04;-0,75;-5,51
VVAR11;14;DÍV. LIQ/PL;1,58;1,39;1,36;1,02;7,85;0,27;0,06;-0,03;-0,55;-0,11
VVAR11;15;DIV. LIQ/EBITDA;7,68;3,29;12,63;2,47;-22,02;1,07;0,13;-0,13;-;-
VVAR11;16;DIV. LIQ/EBIT;-41,99;6,34;-22,28;3,78;-4,35;1,95;0,16;-0,13;-3,28;-0,25
VVAR11;17;PL/ATIVOS;0,14;0,15;0,16;0,18;0,02;0,12;0,15;0,16;0,26;0,29
VVAR11;18;PASSIVOS/ATIVOS;0,86;0,85;0,84;0,82;0,98;0,88;0,85;0,84;0,74;0,71
VVAR11;19;LIQ. CORRENTE;0,74;0,87;0,99;1,04;0,79;0,91;0,87;0,89;1,13;1,37
VVAR11;20;M.BRUTA;28,99%;31,04%;30,19%;32,75%;28,62%;29,33%;31,84%;33,84%;32,04%;32,44%
VVAR11;21;M.EBITDA;3,02%;7,25%;1,96%;8,57%;-0,80%;2,40%;5,22%;3,60%;-%;-%
VVAR11;22;M.EBIT;-0,55%;3,76%;-1,11%;5,60%;-4,06%;1,31%;4,06%;3,60%;3,67%;8,93%
VVAR11;23;M.LIQ;-5,91%;-1,11%;-0,96%;3,47%;-5,59%;-0,99%;0,76%;-0,48%;0,07%;3,84%
VVAR11;24;ROE;-40,32%;-6,47%;-5,27%;16,79%;-247,92%;-10,58%;6,59%;-3,38%;0,33%;18,47%
VVAR11;25;ROA;-5,54%;-0,96%;-0,84%;3,04%;-5,87%;-1,27%;0,98%;-0,54%;0,09%;5,44%
VVAR11;26;ROIC;-11,42%;2,86%;-10,66%;10,20%;-24,90%;3,35%;13,41%;10,09%;8,54%;17,86%
VVAR11;27;GIRO ATIVOS;0,94;0,87;0,87;0,87;1,05;1,28;1,29;1,13;1,18;1,42
VVAR11;28;CAGR REC. 5;3,76%;3,76%;9,29%;8,45%;2,50%;4,36%;5,72%;2,14%;17,49%;41,75%
VVAR11;29;CAGR LUCRO 5;-%;-%;-%;135,03%;-%;-%;-9,47%;-%;-%;-%
VVAR4;0;D.Y;-%;-%;-%;-%;-%;-%;0,32%;0,07%;16,43%;-%
VVAR4;1;P/L;-127,2;-;-;-;-;-;55,62;-48,24;96,81;-
VVAR4;2;PEG RATIO;-0,12;-;-;-;-;-;-0,18;0,06;-0,98;-
VVAR4;3;P/VP;51,29;-;-;-;-;-;3,91;1,63;0,32;-
VVAR4;4;EV/EBITDA;8,98;-;-;-;-;-;-;-;-;-
VVAR4;5;EV/EBIT;-49,11;-;-;-;-;-;-;-;-;-
VVAR4;6;P/EBITDA;249,11;-;-;-;-;-;8,09;6,43;-;-
VVAR4;7;P/EBIT;-1.361,91;-;-;-;-;-;10,41;6,43;1,92;-
VVAR4;8;VPA;1,87;3,31;3,53;3,74;0,45;1,57;2,15;2,18;3,29;3,33
VVAR4;9;P/ATIVO;7,05;-;-;-;-;-;0,55;0,26;0,08;-
VVAR4;10;LPA;-0,75;-0,21;-0,19;0,63;-1,11;-0,21;0,15;-0,07;0,01;0,67
VVAR4;11;P/SR;7,51;-;-;-;-;-;0,42;0,23;0,07;-
VVAR4;12;P/CAP. GIRO;-47,97;-;-;-;-;-;-5,23;-3,4;1,13;-
VVAR4;13;P/ATIVO CIR. LIQ;-12,04;-;-;-;-;-;-1,44;-0,67;-0,24;-
VVAR4;14;DÍV. LIQ/PL;1,58;1,39;1,36;1,02;7,85;0,27;0,06;-0,03;-0,55;-0,11
VVAR4;15;DIV. LIQ/EBITDA;7,68;3,29;12,63;2,47;-22,02;1,07;0,13;-0,13;-;-
VVAR4;16;DIV. LIQ/EBIT;-41,99;6,34;-22,28;3,78;-4,35;1,95;0,16;-0,13;-3,28;-0,25
VVAR4;17;PL/ATIVOS;0,14;0,15;0,16;0,18;0,02;0,12;0,15;0,16;0,26;0,29
VVAR4;18;PASSIVOS/ATIVOS;0,86;0,85;0,84;0,82;0,98;0,88;0,85;0,84;0,74;0,71
VVAR4;19;LIQ. CORRENTE;0,74;0,87;0,99;1,04;0,79;0,91;0,87;0,89;1,13;1,37
VVAR4;20;M.BRUTA;28,99%;31,04%;30,19%;32,75%;28,62%;29,33%;31,84%;33,84%;32,04%;32,44%
VVAR4;21;M.EBITDA;3,02%;7,25%;1,96%;8,57%;-0,80%;2,40%;5,22%;3,60%;-%;-%
VVAR4;22;M.EBIT;-0,55%;3,76%;-1,11%;5,60%;-4,06%;1,31%;4,06%;3,60%;3,67%;8,93%
VVAR4;23;M.LIQ;-5,91%;-1,11%;-0,96%;3,47%;-5,59%;-0,99%;0,76%;-0,48%;0,07%;3,84%
VVAR4;24;ROE;-40,32%;-6,47%;-5,27%;16,79%;-247,92%;-10,58%;6,59%;-3,38%;0,33%;18,47%
VVAR4;25;ROA;-5,54%;-0,96%;-0,84%;3,04%;-5,87%;-1,27%;0,98%;-0,54%;0,09%;5,44%
